run_id,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist,is_baseline,qc_status_code,qc_summary_short,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,total_abs_pct_change,n_channels,total_abs_value_change,struct_profile_id
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=3.000000|sigma=1.500000|dist=LogNormal|3.000000|1.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",google,3.0,1.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,511736073.79660684,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=meta|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",meta,0.5,0.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,28011278.737188507,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=meta|mu=0.500000|sigma=1.000000|dist=LogNormal|0.500000|1.000000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",meta,0.5,1.0,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,32652320.73618039,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=meta|mu=0.500000|sigma=1.500000|dist=LogNormal|0.500000|1.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",meta,0.5,1.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,34058764.50935513,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=meta|mu=1.000000|sigma=0.500000|dist=LogNormal|1.000000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",meta,1.0,0.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,13543709.627013149,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=meta|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",meta,1.0,1.0,LogNormal,True,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,0.0,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=meta|mu=1.000000|sigma=1.500000|dist=LogNormal|1.000000|1.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",meta,1.0,1.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,13188377.221912105,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=snapchat|mu=0.500000|sigma=0.500000|dist=LogNormal|0.500000|0.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",snapchat,0.5,0.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,88177648.13424134,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=snapchat|mu=0.500000|sigma=1.000000|dist=LogNormal|0.500000|1.000000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",snapchat,0.5,1.0,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,109468036.88317746,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
"multi|amazon,beehiiv,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=snapchat|mu=0.500000|sigma=1.500000|dist=LogNormal|0.500000|1.500000|LogNormal|alpha=0p5|ec=0p65|slope=1p3|lag=5|decay=geometric",snapchat,0.5,1.5,LogNormal,False,REVIEW,REVIEW:PriorPosteriorShift,0.5,0.65,1.3,5,geometric,,8,134812481.34668243,alpha=0.5000|ec=0.6500|slope=1.3000|lag=5.0000|decay=geometric
