target_channel,channel,roi_prior_dist,baseline_mu,baseline_sigma,baseline_roi,baseline_run_id,baseline_qc_status,baseline_qc_pass,baseline_sign_flip_zone,baseline_local_neighbor_n,baseline_local_volatility_ratio,pct_metric_reliable,pct_metric_unstable_reason
snapchat,moloco,LogNormal,1.0,1.0,0.9453336346242576,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=snapchat|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",REVIEW,False,False,4,0.015184836320511291,False,baseline_qc=REVIEW
snapchat,snapchat,LogNormal,1.0,1.0,0.605778031134978,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=snapchat|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",REVIEW,False,False,4,0.4502665612380032,False,baseline_qc=REVIEW
snapchat,tiktok,LogNormal,1.0,1.0,0.5083696613895397,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=snapchat|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",REVIEW,False,False,4,0.006979954410486087,False,baseline_qc=REVIEW
tiktok,amazon,LogNormal,1.0,1.0,0.9899611804820596,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=tiktok|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",REVIEW,False,False,4,0.02094923859841194,False,baseline_qc=REVIEW
tiktok,beehiiv,LogNormal,1.0,1.0,1.1566906332907578,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=tiktok|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",REVIEW,False,False,4,0.017075948857163896,False,baseline_qc=REVIEW
tiktok,google,LogNormal,1.0,1.0,0.3345588072311754,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=tiktok|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",REVIEW,False,False,4,0.015375438110549781,False,baseline_qc=REVIEW
tiktok,liveintent,LogNormal,1.0,1.0,0.8825071824466189,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=tiktok|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",REVIEW,False,False,4,0.008982132575704462,False,baseline_qc=REVIEW
tiktok,meta,LogNormal,1.0,1.0,0.5015559026940415,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=tiktok|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",REVIEW,False,False,4,0.013363904029721426,False,baseline_qc=REVIEW
tiktok,moloco,LogNormal,1.0,1.0,0.9453336346242576,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=tiktok|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",REVIEW,False,False,4,0.013685905260789605,False,baseline_qc=REVIEW
tiktok,snapchat,LogNormal,1.0,1.0,0.605778031134978,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=tiktok|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",REVIEW,False,False,4,0.010819796405009212,False,baseline_qc=REVIEW
tiktok,tiktok,LogNormal,1.0,1.0,0.5083696613895397,"multi|amazon,beehiiv,google,liveintent,meta,moloco,snapchat,tiktok|pmode=roi|rpk=40.0|target=tiktok|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric",REVIEW,False,False,4,0.5189092459151574,False,baseline_qc=REVIEW
