channel,estimated_roi,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist
meta,0.33891183,meta,0.072657,0.033445,Normal
meta,0.30560964,meta,0.072657,0.033445,Normal
meta,0.9839977,meta,0.072657,0.033445,LogNormal
meta,0.04050658,meta,0.072657,0.033445,LogNormal
meta,0.06361888,meta,0.072657,0.033445,LogNormal
meta,0.14365512,meta,0.072657,0.033445,LogNormal
meta,0.24203691,meta,0.072657,0.033445,LogNormal
meta,0.2321125,meta,0.072657,0.033445,LogNormal
meta,0.3860852,meta,0.072657,0.033445,LogNormal
meta,0.924559,meta,0.072657,0.033445,LogNormal
meta,0.09977879,meta,0.103795,0.006689,Normal
meta,-0.011840315,meta,0.103795,0.006689,Normal
meta,-0.030865055,meta,0.103795,0.006689,Normal
meta,-0.025626767,meta,0.103795,0.006689,Normal
meta,0.011573802,meta,0.103795,0.006689,Normal
meta,0.26267734,meta,0.103795,0.006689,Normal
meta,0.34538427,meta,0.103795,0.006689,Normal
meta,0.017253105,meta,0.103795,0.006689,Normal
meta,1.1053698,meta,0.103795,0.006689,LogNormal
meta,0.038637944,meta,0.103795,0.006689,LogNormal
meta,0.06688227,meta,0.103795,0.006689,LogNormal
meta,0.13436857,meta,0.103795,0.006689,LogNormal
meta,0.21408542,meta,0.103795,0.006689,LogNormal
meta,0.2512357,meta,0.103795,0.006689,LogNormal
meta,0.35439247,meta,0.103795,0.006689,LogNormal
meta,1.0441434,meta,0.103795,0.006689,LogNormal
meta,0.09672864,meta,0.103795,0.011706,Normal
meta,-0.01024794,meta,0.103795,0.011706,Normal
meta,-0.037590407,meta,0.103795,0.011706,Normal
meta,-0.0016610218,meta,0.103795,0.011706,Normal
meta,0.04316054,meta,0.103795,0.011706,Normal
meta,0.152814,meta,0.103795,0.011706,Normal
meta,0.3730591,meta,0.103795,0.011706,Normal
meta,0.06629584,meta,0.103795,0.011706,Normal
meta,1.0975738,meta,0.103795,0.011706,LogNormal
meta,0.03943222,meta,0.103795,0.011706,LogNormal
meta,0.06269363,meta,0.103795,0.011706,LogNormal
meta,0.14249773,meta,0.103795,0.011706,LogNormal
meta,0.2332598,meta,0.103795,0.011706,LogNormal
meta,0.25346082,meta,0.103795,0.011706,LogNormal
meta,0.3204251,meta,0.103795,0.011706,LogNormal
meta,0.9043744,meta,0.103795,0.011706,LogNormal
meta,0.076427475,meta,0.103795,0.016722,Normal
meta,-0.035166245,meta,0.103795,0.016722,Normal
meta,0.02379749,meta,0.103795,0.016722,Normal
meta,-0.03651326,meta,0.103795,0.016722,Normal
meta,0.078753546,meta,0.103795,0.016722,Normal
meta,0.24067466,meta,0.103795,0.016722,Normal
meta,0.36758924,meta,0.103795,0.016722,Normal
meta,0.11761449,meta,0.103795,0.016722,Normal
meta,1.0797288,meta,0.103795,0.016722,LogNormal
meta,0.039388694,meta,0.103795,0.016722,LogNormal
meta,0.062643915,meta,0.103795,0.016722,LogNormal
meta,0.13276264,meta,0.103795,0.016722,LogNormal
meta,0.22695105,meta,0.103795,0.016722,LogNormal
meta,0.22635575,meta,0.103795,0.016722,LogNormal
meta,0.32626742,meta,0.103795,0.016722,LogNormal
meta,0.91111505,meta,0.103795,0.016722,LogNormal
meta,0.059598695,meta,0.103795,0.023411,Normal
meta,-0.018913094,meta,0.103795,0.023411,Normal
meta,-0.003865936,meta,0.103795,0.023411,Normal
meta,-0.028076258,meta,0.103795,0.023411,Normal
meta,0.050022297,meta,0.103795,0.023411,Normal
meta,0.2582043,meta,0.103795,0.023411,Normal
meta,0.38649315,meta,0.103795,0.023411,Normal
meta,0.12568371,meta,0.103795,0.023411,Normal
meta,1.0547235,meta,0.103795,0.023411,LogNormal
meta,0.03918792,meta,0.103795,0.023411,LogNormal
meta,0.06866812,meta,0.103795,0.023411,LogNormal
meta,0.14688842,meta,0.103795,0.023411,LogNormal
meta,0.22337356,meta,0.103795,0.023411,LogNormal
meta,0.22797044,meta,0.103795,0.023411,LogNormal
meta,0.3253752,meta,0.103795,0.023411,LogNormal
meta,1.0629365,meta,0.103795,0.023411,LogNormal
meta,0.03520671,meta,0.103795,0.033445,Normal
meta,-0.017101277,meta,0.103795,0.033445,Normal
meta,-0.009140459,meta,0.103795,0.033445,Normal
meta,-0.007661926,meta,0.103795,0.033445,Normal
meta,0.07796844,meta,0.103795,0.033445,Normal
meta,0.26396528,meta,0.103795,0.033445,Normal
meta,0.34683102,meta,0.103795,0.033445,Normal
meta,0.1735493,meta,0.103795,0.033445,Normal
meta,1.0011163,meta,0.103795,0.033445,LogNormal
meta,0.03492412,meta,0.103795,0.033445,LogNormal
meta,0.07432676,meta,0.103795,0.033445,LogNormal
meta,0.13816968,meta,0.103795,0.033445,LogNormal
meta,0.23609033,meta,0.103795,0.033445,LogNormal
meta,0.24819557,meta,0.103795,0.033445,LogNormal
meta,0.3689147,meta,0.103795,0.033445,LogNormal
meta,1.1044275,meta,0.103795,0.033445,LogNormal
google,-0.015787292,google,0.020759,0.006689,Normal
google,0.019122291,google,0.020759,0.006689,Normal
google,-0.02788729,google,0.020759,0.006689,Normal
google,-0.06581515,google,0.020759,0.006689,Normal
google,0.076682255,google,0.020759,0.006689,Normal
google,0.24323368,google,0.020759,0.006689,Normal
google,0.2814912,google,0.020759,0.006689,Normal
google,0.30528146,google,0.020759,0.006689,Normal
google,0.525301,google,0.020759,0.006689,LogNormal
google,1.0167578,google,0.020759,0.006689,LogNormal
google,0.15206122,google,0.020759,0.006689,LogNormal
google,0.2699682,google,0.020759,0.006689,LogNormal
google,0.53136575,google,0.020759,0.006689,LogNormal
google,0.4843827,google,0.020759,0.006689,LogNormal
google,0.7381707,google,0.020759,0.006689,LogNormal
google,1.6191078,google,0.020759,0.006689,LogNormal
google,-0.04061075,google,0.020759,0.011706,Normal
google,0.010818364,google,0.020759,0.011706,Normal
